customer_id,total_visits,total_spend_inr,avg_order_value,days_active,first_visit,last_visit,estimated_clv_inr,customer_segment,age,gender,area,is_loyalty_member
C00235,153,289938.67,1895.02,1094,2022-01-03,2024-12-31,1174730.26,Weekend Family Diner,33,Female,Kandivali,True
C00236,149,78652.46,527.87,1083,2022-01-11,2024-12-28,344097.01,Occasional Visitor,48,Male,Bandra,False
C00237,118,25035.4,212.16,1083,2022-01-10,2024-12-27,91424.53,Student Budget Diner,18,Female,Kurla,False
C00238,135,70986.31,525.82,1092,2022-01-04,2024-12-30,188937.46,Occasional Visitor,35,Female,Colaba,False
C00239,164,469948.07,2865.54,1088,2022-01-09,2024-12-31,1502885.26,Premium High Spender,43,Female,Thane,True
C00240,159,282384.19,1776.0,1088,2022-01-03,2024-12-25,607669.85,Weekend Family Diner,40,Female,Bandra,True
C00241,136,29135.84,214.23,1083,2022-01-12,2024-12-29,78607.99,Student Budget Diner,26,Male,Andheri,True
C00242,157,282944.52,1802.19,1084,2022-01-09,2024-12-27,988584.45,Weekend Family Diner,42,Male,Kandivali,False
C00243,137,58293.28,425.5,1068,2022-01-29,2024-12-31,135454.76,Office Lunch Customer,47,Female,Colaba,False
C00244,143,92404.09,646.18,1085,2022-01-10,2024-12-29,334133.84,Late Night Delivery User,33,Male,Kandivali,False
C00245,129,23630.96,183.19,1090,2022-01-07,2024-12-31,99268.35,Student Budget Diner,18,Male,Santacruz,False
C00246,154,445019.12,2889.73,1094,2022-01-03,2024-12-31,1298114.6,Premium High Spender,45,Female,Vile Parle,False
C00247,127,64060.71,504.42,1091,2022-01-06,2024-12-31,241230.47,Occasional Visitor,26,Male,Worli,False
C00248,124,77436.42,624.49,1076,2022-01-17,2024-12-27,257718.56,Late Night Delivery User,36,Male,Powai,False
C00249,136,85390.42,627.87,1088,2022-01-05,2024-12-27,306830.45,Late Night Delivery User,20,Female,Bandra,True
C00250,133,255638.36,1922.09,1078,2022-01-19,2024-12-31,387095.76,Weekend Family Diner,39,Male,Powai,True
C00251,141,384420.01,2726.38,1090,2022-01-07,2024-12-31,1667425.82,Premium High Spender,45,Male,Kandivali,False
C00252,141,31413.43,222.79,1065,2022-01-28,2024-12-27,58723.66,Student Budget Diner,18,Male,Kurla,False
C00253,122,80386.84,658.91,1091,2022-01-06,2024-12-31,259517.26,Late Night Delivery User,26,Male,Andheri,False
C00254,138,64783.86,469.45,1088,2022-01-01,2024-12-23,197653.85,Office Lunch Customer,32,Female,Andheri,False
C00255,139,60849.16,437.76,1090,2022-01-02,2024-12-26,175468.94,Office Lunch Customer,36,Female,Goregaon,False
C00256,149,67522.88,453.17,1087,2022-01-01,2024-12-22,243575.44,Office Lunch Customer,35,Male,Thane,False
C00257,144,263364.57,1828.92,1095,2022-01-02,2024-12-31,1031017.81,Weekend Family Diner,46,Female,Santacruz,True
C00258,138,268602.72,1946.4,1091,2022-01-02,2024-12-27,1114058.96,Weekend Family Diner,49,Male,Andheri,True
C00259,156,72929.3,467.5,1091,2022-01-04,2024-12-29,322330.81,Office Lunch Customer,43,Female,Vile Parle,True
C00260,139,387304.16,2786.36,1094,2022-01-01,2024-12-29,1360013.41,Premium High Spender,40,Female,Borivali,False
C00261,129,360912.09,2797.77,1094,2022-01-01,2024-12-29,1075122.34,Premium High Spender,32,Male,Vile Parle,False
C00262,132,27177.0,205.89,1069,2022-01-05,2024-12-08,57412.8,Student Budget Diner,32,Female,Juhu,True
C00263,141,78560.19,557.16,1069,2022-01-07,2024-12-10,279254.84,Occasional Visitor,38,Male,Juhu,False
C00264,140,410954.87,2935.39,1096,2022-01-01,2024-12-31,917614.2,Premium High Spender,58,Female,Malad,False
C00265,142,89228.07,628.37,1069,2022-01-28,2024-12-31,189386.23,Late Night Delivery User,35,Male,Thane,True
C00266,163,35252.87,216.28,1074,2022-01-20,2024-12-28,54029.33,Student Budget Diner,25,Male,Borivali,False
C00267,140,70617.36,504.41,1059,2022-02-05,2024-12-29,169114.32,Office Lunch Customer,26,Female,Juhu,True
C00268,147,31108.12,211.62,1089,2022-01-07,2024-12-30,73537.28,Student Budget Diner,26,Female,Worli,False
C00269,138,243859.47,1767.1,1083,2022-01-08,2024-12-25,910238.33,Weekend Family Diner,30,Male,Borivali,True
C00270,148,86355.3,583.48,1079,2022-01-16,2024-12-29,275430.65,Late Night Delivery User,19,Female,Santacruz,False
C00271,147,87522.08,595.39,1086,2022-01-11,2024-12-31,152844.03,Late Night Delivery User,25,Other,Kurla,True
C00272,150,290590.52,1937.27,1093,2022-01-04,2024-12-31,954540.24,Weekend Family Diner,43,Female,Dadar,False
C00273,132,394691.2,2990.08,1079,2022-01-18,2024-12-31,688506.53,Premium High Spender,41,Female,Powai,False
C00274,135,382198.47,2831.1,1059,2022-02-01,2024-12-25,1615188.54,Premium High Spender,40,Male,Kandivali,False
C00275,110,21186.43,192.6,1078,2022-01-19,2024-12-31,85537.79,Student Budget Diner,20,Female,Borivali,False
C00276,155,79205.96,511.01,1091,2022-01-06,2024-12-31,243196.12,Occasional Visitor,40,Female,Vile Parle,True
C00277,156,308442.16,1977.19,1090,2022-01-06,2024-12-30,486010.23,Weekend Family Diner,38,Female,Goregaon,False
C00278,140,30260.08,216.14,1083,2022-01-11,2024-12-28,109268.7,Student Budget Diner,24,Male,Goregaon,False
C00279,143,93962.82,657.08,1092,2022-01-05,2024-12-31,407866.85,Late Night Delivery User,19,Male,Powai,False
C00280,134,71814.78,535.93,1090,2022-01-07,2024-12-31,273119.59,Occasional Visitor,37,Male,Goregaon,False
C00281,131,244193.39,1864.07,1096,2022-01-01,2024-12-31,1069596.97,Weekend Family Diner,33,Male,Worli,True
C00282,141,79624.28,564.71,1085,2022-01-12,2024-12-31,158993.47,Occasional Visitor,40,Female,Dadar,True
C00283,138,401961.04,2912.76,1072,2022-01-23,2024-12-29,1735721.62,Premium High Spender,47,Female,Malad,True
C00284,136,60260.74,443.09,1092,2022-01-02,2024-12-28,249420.0,Office Lunch Customer,37,Female,Malad,False
C00285,153,287978.36,1882.21,1095,2022-01-01,2024-12-30,1174743.27,Weekend Family Diner,36,Female,Colaba,False
C00286,113,72194.23,638.89,1064,2022-01-29,2024-12-27,215472.27,Late Night Delivery User,18,Male,Thane,True
C00287,128,27505.78,214.89,1072,2022-01-18,2024-12-24,68025.49,Student Budget Diner,20,Male,Kandivali,False
C00288,140,70891.47,506.37,1058,2022-02-08,2024-12-31,152837.44,Office Lunch Customer,36,Male,Borivali,True
C00289,144,30047.12,208.66,1088,2022-01-09,2024-12-31,45178.92,Student Budget Diner,18,Male,Thane,False
C00290,127,243156.64,1914.62,1084,2022-01-04,2024-12-22,739181.7,Weekend Family Diner,34,Male,Andheri,True
C00291,154,70845.6,460.04,1085,2022-01-11,2024-12-30,194168.79,Office Lunch Customer,36,Male,Powai,False
C00292,144,391901.67,2721.54,1064,2022-01-30,2024-12-28,1282256.92,Premium High Spender,40,Female,Powai,True
C00293,158,101516.66,642.51,1096,2022-01-01,2024-12-31,179265.29,Late Night Delivery User,25,Male,Andheri,True
C00294,143,266807.21,1865.78,1071,2022-01-22,2024-12-27,502633.09,Weekend Family Diner,39,Male,Colaba,True
C00295,121,56005.43,462.85,1069,2022-01-15,2024-12-18,172941.9,Office Lunch Customer,33,Other,Bandra,True
C00296,139,277030.28,1993.02,1063,2022-01-27,2024-12-24,694876.29,Weekend Family Diner,37,Female,Kurla,True
C00297,138,256589.67,1859.35,1090,2022-01-03,2024-12-27,443440.29,Weekend Family Diner,44,Female,Borivali,False
C00298,136,237747.06,1748.14,1085,2022-01-11,2024-12-30,559894.86,Weekend Family Diner,38,Male,Powai,True
C00299,136,93489.79,687.42,1075,2022-01-21,2024-12-30,411434.89,Late Night Delivery User,23,Male,Kurla,False
C00300,126,27549.98,218.65,1086,2022-01-11,2024-12-31,65869.85,Student Budget Diner,25,Female,Powai,True
C00301,155,97233.68,627.31,1096,2022-01-01,2024-12-31,431188.99,Late Night Delivery User,24,Female,Bandra,False
C00302,154,283313.92,1839.7,1083,2022-01-06,2024-12-23,812270.33,Weekend Family Diner,32,Male,Andheri,True
C00303,157,411077.86,2618.33,1053,2022-02-13,2024-12-31,979593.89,Premium High Spender,49,Male,Goregaon,True
C00304,142,85115.74,599.41,1092,2022-01-05,2024-12-31,173611.47,Late Night Delivery User,23,Female,Malad,True
C00305,136,62313.91,458.19,1080,2022-01-06,2024-12-20,225556.82,Office Lunch Customer,26,Female,Bandra,True
C00306,149,302940.84,2033.16,1078,2022-01-13,2024-12-25,1216856.95,Weekend Family Diner,44,Female,Powai,False
C00307,155,33664.46,217.19,1039,2022-02-20,2024-12-24,91910.78,Student Budget Diner,37,Male,Andheri,True
C00308,134,265354.37,1980.26,1086,2022-01-05,2024-12-25,546645.25,Weekend Family Diner,45,Female,Kandivali,False
C00309,162,109169.86,673.89,1083,2022-01-14,2024-12-31,286517.7,Late Night Delivery User,24,Female,Bandra,True
C00310,142,31022.26,218.47,1072,2022-01-09,2024-12-15,49172.98,Student Budget Diner,18,Female,Santacruz,False
C00311,142,85482.52,601.99,1092,2022-01-02,2024-12-28,259381.04,Late Night Delivery User,18,Male,Colaba,False
C00312,143,70241.79,491.2,1093,2022-01-04,2024-12-31,127972.13,Office Lunch Customer,24,Female,Andheri,False
C00313,134,62254.1,464.58,1084,2022-01-03,2024-12-21,181038.41,Office Lunch Customer,43,Male,Borivali,True
C00314,115,58660.95,510.1,1079,2022-01-04,2024-12-17,137904.74,Office Lunch Customer,26,Male,Powai,False
C00315,163,301822.17,1851.67,1087,2022-01-10,2024-12-31,1094481.04,Weekend Family Diner,48,Female,Worli,False
C00316,129,88119.14,683.09,1084,2022-01-11,2024-12-29,206984.4,Late Night Delivery User,40,Male,Malad,False
C00317,120,230532.2,1921.1,1064,2022-01-15,2024-12-13,597166.47,Weekend Family Diner,45,Female,Thane,False
C00318,143,64271.2,449.45,1090,2022-01-06,2024-12-30,219763.81,Office Lunch Customer,27,Male,Powai,True
C00319,134,255455.36,1906.38,1088,2022-01-09,2024-12-31,1131367.8,Weekend Family Diner,42,Female,Borivali,True
C00320,129,81380.65,630.86,1095,2022-01-02,2024-12-31,176037.34,Late Night Delivery User,30,Male,Juhu,False
C00321,137,67264.52,490.98,1069,2022-01-21,2024-12-24,161667.44,Office Lunch Customer,45,Male,Goregaon,True
C00322,138,269307.05,1951.5,1093,2022-01-02,2024-12-29,890984.27,Weekend Family Diner,48,Female,Kandivali,False
C00323,137,72884.44,532.0,1083,2022-01-14,2024-12-31,320013.28,Occasional Visitor,31,Female,Kandivali,False
C00324,157,103078.62,656.55,1066,2022-01-21,2024-12-21,426157.84,Late Night Delivery User,18,Male,Kurla,True
C00325,145,74604.76,514.52,1082,2022-01-15,2024-12-31,200826.28,Occasional Visitor,33,Female,Kurla,True
C00326,143,277836.62,1942.91,1087,2022-01-07,2024-12-28,775856.1,Weekend Family Diner,31,Male,Thane,True
C00327,122,233476.88,1913.74,1095,2022-01-01,2024-12-30,497338.97,Weekend Family Diner,44,Male,Powai,True
C00328,121,23055.17,190.54,1085,2022-01-12,2024-12-31,41442.34,Student Budget Diner,18,Male,Vile Parle,False
C00329,139,61331.35,441.23,1092,2022-01-01,2024-12-27,184902.98,Office Lunch Customer,30,Male,Thane,False
C00330,125,82053.37,656.43,1090,2022-01-07,2024-12-31,182049.08,Late Night Delivery User,26,Female,Vile Parle,False
C00331,137,88653.5,647.11,1069,2022-01-10,2024-12-13,156594.76,Late Night Delivery User,28,Male,Dadar,True
C00332,136,82115.82,603.79,1059,2022-02-05,2024-12-29,325952.13,Late Night Delivery User,25,Other,Powai,False
C00333,133,253229.49,1903.98,1083,2022-01-12,2024-12-29,928659.49,Weekend Family Diner,33,Male,Andheri,False
C00334,151,292360.48,1936.16,1075,2022-01-06,2024-12-15,804617.46,Weekend Family Diner,49,Female,Andheri,True
C00335,140,91757.15,655.41,1090,2022-01-01,2024-12-25,247372.41,Late Night Delivery User,25,Male,Malad,True
C00336,149,273252.59,1833.91,1080,2022-01-01,2024-12-15,658545.28,Weekend Family Diner,32,Male,Dadar,False
C00337,147,95583.42,650.23,1078,2022-01-06,2024-12-18,293952.27,Late Night Delivery User,26,Female,Colaba,True
C00338,133,250164.53,1880.94,1086,2022-01-08,2024-12-28,859749.82,Weekend Family Diner,32,Male,Dadar,False
C00339,138,30550.1,221.38,1087,2022-01-01,2024-12-22,58251.15,Student Budget Diner,18,Male,Dadar,False
C00340,129,87123.62,675.38,1065,2022-01-30,2024-12-29,379677.51,Late Night Delivery User,29,Female,Thane,False
C00341,130,85710.34,659.31,1053,2022-02-09,2024-12-27,175194.94,Late Night Delivery User,28,Female,Santacruz,True
C00342,122,234581.38,1922.8,1084,2022-01-10,2024-12-28,769242.77,Weekend Family Diner,32,Male,Goregaon,True
C00343,135,375225.83,2779.45,1082,2022-01-06,2024-12-22,1416421.34,Premium High Spender,24,Female,Bandra,False
C00344,141,78354.91,555.71,1086,2022-01-07,2024-12-27,127912.22,Occasional Visitor,42,Male,Malad,False
C00345,119,60265.81,506.44,1082,2022-01-05,2024-12-21,165330.37,Office Lunch Customer,37,Male,Malad,False
C00346,149,282243.76,1894.25,1078,2022-01-19,2024-12-31,860508.97,Weekend Family Diner,41,Female,Malad,False
C00347,156,88425.1,566.83,1084,2022-01-11,2024-12-29,334464.65,Occasional Visitor,43,Male,Andheri,False
C00348,151,278091.16,1841.66,1080,2022-01-17,2024-12-31,1068590.67,Weekend Family Diner,48,Female,Bandra,True
C00349,166,300063.24,1807.61,1092,2022-01-01,2024-12-27,1126355.04,Weekend Family Diner,40,Male,Dadar,False
C00350,143,387735.38,2711.44,1083,2022-01-14,2024-12-31,889102.65,Premium High Spender,43,Male,Goregaon,False
C00351,152,71526.47,470.57,1090,2022-01-04,2024-12-28,167194.24,Office Lunch Customer,32,Female,Colaba,False
C00352,126,242967.61,1928.31,1084,2022-01-13,2024-12-31,1014361.87,Weekend Family Diner,38,Male,Vile Parle,False
C00353,129,245691.87,1904.59,1083,2022-01-12,2024-12-29,698900.11,Weekend Family Diner,30,Female,Santacruz,False
C00354,144,283323.4,1967.52,1082,2022-01-05,2024-12-21,738598.08,Weekend Family Diner,52,Female,Andheri,True
C00355,134,389698.19,2908.2,1090,2022-01-05,2024-12-29,999880.54,Premium High Spender,47,Other,Powai,True
C00356,135,381649.75,2827.04,1086,2022-01-07,2024-12-27,1548730.92,Premium High Spender,36,Male,Powai,True
C00357,142,391669.04,2758.23,1083,2022-01-11,2024-12-28,1314207.9,Premium High Spender,49,Female,Powai,False
C00358,133,243456.22,1830.5,1078,2022-01-13,2024-12-25,694352.8,Weekend Family Diner,42,Male,Borivali,False
C00359,133,27086.25,203.66,1083,2022-01-14,2024-12-31,63262.65,Student Budget Diner,18,Other,Thane,False
C00360,148,60586.08,409.37,1078,2022-01-07,2024-12-19,130563.56,Office Lunch Customer,37,Male,Juhu,True
C00361,135,70310.09,520.82,1086,2022-01-11,2024-12-31,314834.66,Occasional Visitor,38,Female,Dadar,False
C00362,132,60549.71,458.71,1084,2022-01-13,2024-12-31,251931.58,Office Lunch Customer,38,Female,Juhu,False
C00363,136,249934.66,1837.75,1060,2022-01-21,2024-12-15,1090531.94,Weekend Family Diner,26,Female,Worli,True
C00364,134,29221.29,218.07,1088,2022-01-07,2024-12-29,114907.54,Student Budget Diner,24,Male,Thane,False
C00365,149,61536.63,413.0,1084,2022-01-13,2024-12-31,206635.46,Office Lunch Customer,35,Female,Powai,True
C00366,137,71922.42,524.98,1093,2022-01-02,2024-12-29,238693.85,Occasional Visitor,50,Female,Santacruz,True
C00367,139,78631.1,565.69,1091,2022-01-06,2024-12-31,275920.42,Late Night Delivery User,27,Female,Kandivali,False
C00368,138,392044.55,2840.9,1095,2022-01-02,2024-12-31,1496576.1,Premium High Spender,48,Male,Andheri,False
C00369,136,65908.86,484.62,1084,2022-01-09,2024-12-27,182698.15,Office Lunch Customer,29,Female,Thane,False
C00370,144,284726.9,1977.27,1093,2022-01-04,2024-12-31,1050064.13,Weekend Family Diner,35,Male,Vile Parle,False
C00371,124,357267.14,2881.19,1085,2022-01-12,2024-12-31,1086977.24,Premium High Spender,44,Female,Santacruz,True
C00372,145,76371.67,526.7,1091,2022-01-06,2024-12-31,337143.53,Occasional Visitor,38,Male,Santacruz,False
C00373,140,255439.96,1824.57,1056,2022-02-01,2024-12-22,781991.45,Weekend Family Diner,20,Male,Borivali,True
C00374,148,65799.58,444.59,1068,2022-01-13,2024-12-15,116859.85,Office Lunch Customer,21,Male,Andheri,True
C00375,135,286804.71,2124.48,1091,2022-01-06,2024-12-31,544285.4,Weekend Family Diner,45,Female,Bandra,False
C00376,148,68037.66,459.71,1093,2022-01-04,2024-12-31,120513.42,Office Lunch Customer,27,Female,Malad,False
C00377,133,68916.51,518.17,1085,2022-01-02,2024-12-21,277990.42,Office Lunch Customer,39,Male,Borivali,False
C00378,120,61413.57,511.78,1090,2022-01-07,2024-12-31,171874.58,Office Lunch Customer,32,Male,Santacruz,False
C00379,126,349237.95,2771.73,1089,2022-01-08,2024-12-31,954887.0,Premium High Spender,49,Male,Bandra,False
C00380,164,439648.26,2680.78,1087,2022-01-07,2024-12-28,1864583.47,Premium High Spender,35,Male,Andheri,False
C00381,149,31825.54,213.59,1088,2022-01-09,2024-12-31,90542.2,Student Budget Diner,26,Female,Kandivali,False
C00382,126,60853.37,482.96,1096,2022-01-01,2024-12-31,171552.54,Office Lunch Customer,23,Female,Vile Parle,False
C00383,126,27930.82,221.67,1094,2022-01-03,2024-12-31,59266.69,Student Budget Diner,33,Female,Santacruz,False
C00384,152,439710.37,2892.83,1093,2022-01-04,2024-12-31,687656.43,Premium High Spender,36,Female,Powai,False
C00385,139,74669.89,537.19,1083,2022-01-13,2024-12-30,329244.25,Occasional Visitor,35,Male,Juhu,False
C00386,157,96246.88,613.04,1080,2022-01-15,2024-12-29,330664.02,Late Night Delivery User,20,Female,Dadar,False
C00387,135,83112.09,615.65,1093,2022-01-03,2024-12-30,151293.53,Late Night Delivery User,33,Male,Thane,True
C00388,141,32815.18,232.73,1077,2022-01-19,2024-12-30,61193.5,Student Budget Diner,18,Male,Thane,False
C00389,146,92414.14,632.97,1055,2022-01-29,2024-12-18,155397.71,Late Night Delivery User,23,Female,Powai,False
C00390,174,84432.43,485.24,1072,2022-01-11,2024-12-17,310664.63,Office Lunch Customer,33,Female,Santacruz,True
C00391,138,256630.58,1859.64,1073,2022-01-21,2024-12-28,1089155.81,Weekend Family Diner,35,Male,Dadar,False
C00392,132,61381.17,465.01,1080,2022-01-10,2024-12-24,254949.59,Office Lunch Customer,37,Male,Kandivali,False
C00393,123,26298.84,213.81,1093,2022-01-04,2024-12-31,90757.89,Student Budget Diner,29,Female,Bandra,True
C00394,147,76997.79,523.79,1042,2022-02-14,2024-12-21,296168.59,Occasional Visitor,35,Male,Juhu,False
C00395,120,57945.11,482.88,1089,2022-01-02,2024-12-25,242399.57,Office Lunch Customer,24,Male,Dadar,False
C00396,137,30123.82,219.88,1091,2022-01-02,2024-12-27,121182.34,Student Budget Diner,18,Male,Bandra,True
C00397,152,92939.58,611.44,1096,2022-01-01,2024-12-31,275975.09,Late Night Delivery User,18,Male,Dadar,False
C00398,141,87899.28,623.4,1075,2022-01-02,2024-12-11,183633.58,Late Night Delivery User,18,Male,Worli,False
C00399,150,77635.54,517.57,1088,2022-01-09,2024-12-31,231309.57,Office Lunch Customer,26,Male,Kandivali,False
C00400,140,28928.28,206.63,1094,2022-01-03,2024-12-31,113767.37,Student Budget Diner,18,Female,Vile Parle,False
C00401,137,71873.69,524.63,1066,2022-01-21,2024-12-21,225850.06,Office Lunch Customer,30,Male,Vile Parle,False
C00402,174,106107.92,609.82,1062,2022-02-02,2024-12-29,236919.52,Late Night Delivery User,42,Female,Thane,False
C00403,133,26124.43,196.42,1093,2022-01-04,2024-12-31,116131.98,Student Budget Diner,24,Male,Worli,False
C00404,139,87805.16,631.69,1082,2022-01-13,2024-12-29,364043.48,Late Night Delivery User,27,Female,Dadar,False
C00405,134,267447.98,1995.88,1088,2022-01-09,2024-12-31,566522.91,Weekend Family Diner,35,Male,Goregaon,False
C00406,144,90336.72,627.34,1094,2022-01-01,2024-12-29,375606.93,Late Night Delivery User,39,Female,Goregaon,False
C00407,140,258663.72,1847.6,1089,2022-01-08,2024-12-31,957219.1,Weekend Family Diner,33,Male,Vile Parle,False
C00408,141,79736.24,565.51,1075,2022-01-20,2024-12-29,248938.9,Occasional Visitor,44,Male,Borivali,False
C00409,120,69561.4,579.68,1086,2022-01-02,2024-12-22,182662.24,Late Night Delivery User,34,Female,Malad,True
C00410,140,267213.47,1908.67,1090,2022-01-04,2024-12-28,712340.11,Weekend Family Diner,36,Female,Goregaon,False
C00411,157,453194.11,2886.59,1093,2022-01-03,2024-12-30,1176162.96,Premium High Spender,38,Male,Thane,False
C00412,130,26563.8,204.34,1085,2022-01-10,2024-12-29,57025.78,Student Budget Diner,23,Female,Juhu,False
C00413,129,26386.73,204.55,1074,2022-01-08,2024-12-16,40352.14,Student Budget Diner,26,Female,Powai,False
C00414,143,396391.64,2771.97,1083,2022-01-08,2024-12-25,1107143.73,Premium High Spender,47,Female,Worli,False
