date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_festival_day,festival_window,is_public_holiday,season,season_code,season_multiplier,temperature_c,rainfall_mm,humidity_pct,heavy_rain,is_promotion_day,discount_pct,online_delivery_active,delivery_growth_factor,staff_on_duty,competitor_nearby,lockdown_level,avg_order_value_inr,menu_item_count,google_rating,dow_effect,month_effect,yoy_growth,total_orders,orders_lag_1,orders_lag_7,orders_lag_30,orders_roll_7_mean,orders_roll_30_mean,orders_roll_7_std
2019-04-04,2019,4,4,3,14,2,0,0,0,0,0,0,Summer,0,0.85,32.344675706804466,2.5111106986782987,45.13493131659866,0,0,0.0,0,1.0,9,0,0,378.0812129466931,40,4.0,0.9,0.95,1.0,106,94.0,78.0,79.0,110.57142857142857,124.9,32.30509321483313
2019-04-05,2019,4,5,4,14,2,0,0,0,0,0,0,Summer,0,0.85,32.21578369373569,12.10184463437351,45.52950212178654,0,0,0.0,0,1.0,6,0,0,357.9070226781698,41,4.0,1.0,0.95,1.0,90,106.0,121.0,101.0,114.57142857142857,125.8,29.182512702285525
2019-04-06,2019,4,6,5,14,2,1,0,0,0,0,0,Summer,0,0.85,30.072970103735763,11.703626821342691,37.18026255970879,0,1,17.6,0,1.0,12,0,0,263.9358079415183,39,4.1,1.35,0.95,1.0,171,90.0,157.0,149.0,110.14285714285714,125.43333333333334,30.372293138256786
2019-04-07,2019,4,7,6,14,2,1,0,0,0,0,0,Summer,0,0.85,33.592240554129155,21.526082074597436,35.91891377729018,0,0,0.0,0,1.0,9,0,0,417.1341165508579,42,3.8,1.25,0.95,1.0,131,171.0,148.0,111.0,112.14285714285714,126.16666666666667,34.19273105709554
2019-04-08,2019,4,8,0,15,2,0,0,0,0,0,0,Summer,0,0.85,33.522110544359776,26.9049157156268,40.39071531484824,0,0,0.0,0,1.0,7,0,0,365.67314830864404,39,4.1,0.85,0.95,1.0,113,131.0,77.0,151.0,109.71428571428571,126.83333333333333,31.737014592398342
2019-04-09,2019,4,9,1,15,2,0,0,0,0,0,0,Summer,0,0.85,33.010226913284924,8.709103973175981,44.30818062248972,0,0,0.0,0,1.0,8,0,0,350.8048451832344,38,4.1,0.82,0.95,1.0,75,113.0,99.0,155.0,114.85714285714286,125.56666666666666,28.280903871862584
2019-04-10,2019,4,10,2,15,2,0,0,0,0,0,0,Summer,0,0.85,32.530825733249706,5.4002058724342,40.69530199326709,0,1,19.0,0,1.0,10,0,0,347.668023242783,40,4.2,0.88,0.95,1.0,136,75.0,94.0,124.0,111.42857142857143,122.9,31.764010781895763
2019-04-11,2019,4,11,3,15,2,0,0,0,0,0,0,Summer,0,0.85,30.169258515899173,4.50310063563206,32.11501758904501,0,0,0.0,0,1.0,10,0,0,323.1042566269399,41,4.2,0.9,0.95,1.0,85,136.0,106.0,100.0,117.42857142857143,123.3,31.889690825600493
2019-04-12,2019,4,12,4,15,2,0,0,0,0,0,0,Summer,0,0.85,32.15870935446928,3.2466874066518283,35.98587778024579,0,0,0.0,0,1.0,10,0,0,363.459991552836,38,4.2,1.0,0.95,1.0,115,85.0,90.0,82.0,114.42857142857143,122.8,34.0580736529885
2019-04-13,2019,4,13,5,15,2,1,0,0,0,0,0,Summer,0,0.85,32.31457096694646,0.8906393671257121,39.63013568202811,0,0,0.0,0,1.0,12,0,0,337.3216251533059,39,4.1,1.35,0.95,1.0,151,115.0,171.0,109.0,118.0,123.9,32.33676957685591
2019-04-14,2019,4,14,6,15,2,1,0,0,0,0,1,Summer,0,0.85,31.39544546155676,6.288470976254846,39.62167197837085,0,0,0.0,0,1.0,12,0,0,416.2836153359533,40,4.2,1.25,0.95,1.0,152,151.0,131.0,99.0,115.14285714285714,125.3,27.376562795139176
2019-04-15,2019,4,15,0,16,2,0,0,0,0,0,0,Summer,0,0.85,32.67742857666798,4.725751600577535,49.86271088394904,0,0,0.0,0,1.0,7,0,0,428.12238782159585,42,4.0,0.85,0.95,1.0,108,152.0,113.0,192.0,118.14285714285714,127.06666666666666,30.388751051601275
2019-04-16,2019,4,16,1,16,2,0,0,0,0,0,0,Summer,0,0.85,33.80810171362908,50.90620173644491,33.07006028800501,1,0,0.0,0,1.0,6,0,0,310.20574590129837,38,4.1,0.82,0.95,1.0,45,108.0,75.0,130.0,117.42857142857143,124.26666666666667,30.587890538888995
2019-04-17,2019,4,17,2,16,2,0,0,0,0,0,0,Summer,0,0.85,36.77237180242106,12.236802744811731,42.527946209179376,0,0,0.0,0,1.0,6,0,0,319.607914720489,40,4.1,0.88,0.95,1.0,113,45.0,136.0,110.0,113.14285714285714,121.43333333333334,38.58077488174906
2019-04-18,2019,4,18,3,16,2,0,0,0,0,0,0,Summer,0,0.85,33.34915562566368,6.399037432756512,47.44556554164145,0,0,0.0,0,1.0,8,0,0,321.59938228433793,39,4.1,0.9,0.95,1.0,116,113.0,85.0,144.0,109.85714285714286,121.53333333333333,37.26673481550985
2019-04-19,2019,4,19,4,16,2,0,0,0,0,0,1,Summer,0,0.85,33.515100781445526,13.02921785433859,51.35724872711398,0,0,0.0,0,1.0,7,0,0,355.19992903206384,39,4.1,1.0,0.95,1.0,141,116.0,115.0,125.0,114.28571428571429,120.6,35.62636797707709
2019-04-20,2019,4,20,5,16,2,1,0,0,0,0,0,Summer,0,0.85,32.85110816846767,2.2483388625321714,37.978012884080194,0,0,0.0,0,1.0,12,0,0,357.4785490858513,38,4.0,1.35,0.95,1.0,160,141.0,151.0,190.0,118.0,121.13333333333334,37.040518354904364
2019-04-21,2019,4,21,6,16,2,1,0,0,0,0,0,Summer,0,0.85,29.162457569401916,8.805985101643545,42.457147263601,0,0,0.0,0,1.0,8,0,0,416.8498951476392,38,3.9,1.25,0.95,1.0,131,160.0,152.0,154.0,119.28571428571429,120.13333333333334,38.50417417074979
2019-04-22,2019,4,22,0,17,2,0,0,0,0,0,0,Summer,0,0.85,32.94697224910156,14.761893086730169,42.84880178599323,0,0,0.0,0,1.0,9,0,0,383.8735978187666,38,4.1,0.85,0.95,1.0,77,131.0,108.0,166.0,116.28571428571429,119.36666666666666,36.28458940888592
2019-04-23,2019,4,23,1,17,2,0,0,0,0,0,0,Summer,0,0.85,33.12046041988205,10.067786564692126,40.97740865776645,0,0,0.0,0,1.0,9,0,0,371.3738885381514,41,4.2,0.82,0.95,1.0,96,77.0,45.0,139.0,111.85714285714286,116.4,39.23615922177144
2019-04-24,2019,4,24,2,17,2,0,0,0,0,0,0,Summer,0,0.85,37.92648422497057,7.70692042283628,39.50577399380347,0,0,0.0,0,1.0,9,0,0,279.2633829744771,42,3.8,0.88,0.95,1.0,80,96.0,113.0,143.0,119.14285714285714,114.96666666666667,27.829412327179984
2019-04-25,2019,4,25,3,17,2,0,0,0,0,0,0,Summer,0,0.85,32.61527807043775,76.36561895913691,42.17987694750023,1,0,0.0,0,1.0,10,0,0,389.8067066063442,40,4.0,0.9,0.95,1.0,82,80.0,116.0,123.0,114.42857142857143,112.86666666666666,31.585108003916275
2019-04-26,2019,4,26,4,17,2,0,0,0,0,0,0,Summer,0,0.85,33.60309468466723,31.84335000370195,27.338769573901573,1,0,0.0,0,1.0,10,0,0,387.4946965701472,39,4.4,1.0,0.95,1.0,77,82.0,141.0,97.0,109.57142857142857,111.5,33.83714498819885
2019-04-27,2019,4,27,5,17,2,1,0,0,0,0,0,Summer,0,0.85,32.93057646058951,14.648812257102117,43.410347450313154,0,0,0.0,0,1.0,10,0,0,433.2064548938522,39,4.1,1.35,0.95,1.0,158,77.0,160.0,78.0,100.42857142857143,110.83333333333333,32.55179023677592
2019-04-28,2019,4,28,6,17,2,1,0,0,0,0,0,Summer,0,0.85,30.662643924760935,12.637846805717054,40.630889518309836,0,1,21.8,0,1.0,10,0,0,371.31368994623296,42,4.1,1.25,0.95,1.0,181,158.0,131.0,121.0,100.14285714285714,113.5,31.944893026526216
2019-04-29,2019,4,29,0,18,2,0,0,0,0,0,0,Summer,0,0.85,35.28564562903004,14.539854649799313,38.88762551610867,0,0,0.0,0,1.0,8,0,0,358.80757256820533,38,4.4,0.85,0.95,1.0,103,181.0,77.0,157.0,107.28571428571429,115.5,43.496031565014896
2019-04-30,2019,4,30,1,18,2,0,0,1,0,0,0,Summer,0,0.85,34.50386606537355,3.371775488786776,50.23431097859779,0,0,0.0,0,1.0,9,0,0,391.29557592505586,38,4.1,0.82,0.95,1.0,97,103.0,96.0,148.0,111.0,113.7,41.545156155682086
2019-05-01,2019,5,1,2,18,2,0,1,0,0,0,0,Summer,0,0.85,37.58206389408609,10.055090433803937,41.62532990604724,0,0,0.0,0,1.0,10,0,0,426.9405395041382,39,4.2,0.88,0.88,1.0,117,97.0,80.0,77.0,111.14285714285714,112.0,41.48665878499818
2019-05-02,2019,5,2,3,18,2,0,0,0,0,0,0,Summer,0,0.85,34.18122509041052,0.8051833273152043,42.98462005467485,0,0,0.0,0,1.0,9,0,0,311.878381465406,42,4.0,0.9,0.88,1.0,107,117.0,82.0,99.0,116.42857142857143,113.33333333333333,39.14867874678601
2019-05-03,2019,5,3,4,18,2,0,0,0,0,0,0,Summer,0,0.85,38.8055886218722,12.90795258087159,54.95776651102367,0,0,0.0,0,1.0,8,0,0,393.12501583179085,39,4.1,1.0,0.88,1.0,122,107.0,77.0,94.0,120.0,113.6,36.5376518128903
2019-05-04,2019,5,4,5,18,2,1,0,0,0,0,0,Summer,0,0.85,33.196297874415436,15.66251367505949,40.839693475750714,0,0,0.0,0,1.0,12,0,0,396.5513160797019,38,4.1,1.35,0.88,1.0,128,122.0,158.0,106.0,126.42857142857143,114.53333333333333,31.293541095339755
2019-05-05,2019,5,5,6,18,2,1,0,0,0,0,0,Summer,0,0.85,37.17371418760054,5.168932109178915,42.2494235853173,0,0,0.0,0,1.0,9,0,0,394.813077918856,40,4.2,1.25,0.88,1.0,119,128.0,181.0,90.0,122.14285714285714,115.26666666666667,28.1450325482644
2019-05-06,2019,5,6,0,19,2,0,0,0,0,0,0,Summer,0,0.85,40.380911251619956,66.50075943799553,44.26487288284575,1,1,18.3,0,1.0,6,0,0,251.93877238471848,38,4.3,0.85,0.88,1.0,76,119.0,103.0,171.0,113.28571428571429,116.23333333333333,11.176079898818312
2019-05-07,2019,5,7,1,19,2,0,0,0,0,0,0,Summer,0,0.85,34.018927349738625,48.03808034797286,49.20367241064775,1,0,0.0,0,1.0,6,0,0,338.6084236193842,40,4.1,0.82,0.88,1.0,58,76.0,97.0,131.0,109.42857142857143,113.06666666666666,17.93374048042008
2019-05-08,2019,5,8,2,19,2,0,0,0,0,0,0,Summer,0,0.85,34.86740454079445,25.612990670475902,46.03901253676657,0,0,0.0,0,1.0,8,0,0,310.10940168126336,41,4.2,0.88,0.88,1.0,91,58.0,117.0,113.0,103.85714285714286,110.63333333333334,26.466510734817366
2019-05-09,2019,5,9,3,19,2,0,0,0,0,0,0,Summer,0,0.85,36.19930273017528,15.24508526131865,38.536873264238686,0,0,0.0,0,1.0,9,0,0,331.44582281976216,42,3.8,0.9,0.88,1.0,99,91.0,107.0,75.0,100.14285714285714,109.9,26.137001686170333
2019-05-10,2019,5,10,4,19,2,0,0,0,0,0,0,Summer,0,0.85,34.993048691767605,40.79967246365241,42.339157184364055,1,0,0.0,0,1.0,7,0,0,306.072544648874,41,3.8,1.0,0.88,1.0,74,99.0,122.0,136.0,99.0,110.7,25.96150997149461
2019-05-11,2019,5,11,5,19,2,1,0,0,0,0,0,Summer,0,0.85,32.89867313786773,2.8002433815246186,41.963227833938944,0,0,0.0,0,1.0,12,0,0,382.0436645074798,38,4.3,1.35,0.88,1.0,148,74.0,128.0,85.0,92.14285714285714,108.63333333333334,25.202040733696034
2019-05-12,2019,5,12,6,19,2,1,0,0,0,0,0,Summer,0,0.85,36.137125949612056,31.2615658285647,44.61389477388477,1,0,0.0,0,1.0,11,0,0,383.75558571906384,42,3.7,1.25,0.88,1.0,117,148.0,119.0,115.0,95.0,110.73333333333333,30.51775439532452
2019-05-13,2019,5,13,0,20,2,0,0,0,0,0,0,Summer,0,0.85,33.87539257254779,2.666532591040477,47.129218293149144,0,0,0.0,0,1.0,8,0,0,353.870196737552,38,4.1,0.85,0.88,1.0,83,117.0,76.0,151.0,94.71428571428571,110.8,30.263918482324417
2019-05-14,2019,5,14,1,20,2,0,0,0,0,0,0,Summer,0,0.85,36.947184861270365,31.618045343483374,47.09102877943986,1,0,0.0,0,1.0,9,0,0,285.4100055083468,42,4.1,0.82,0.88,1.0,56,83.0,58.0,152.0,95.71428571428571,108.53333333333333,29.651949265404298
2019-05-15,2019,5,15,2,20,2,0,0,0,0,0,0,Summer,0,0.85,34.1611515315324,6.452857995826853,36.11994122975799,0,0,0.0,0,1.0,8,0,0,292.17927409018705,42,4.3,0.88,0.88,1.0,92,56.0,91.0,108.0,95.42857142857143,105.33333333333333,30.082426447219916
2019-05-16,2019,5,16,3,20,2,0,0,0,0,0,0,Summer,0,0.85,39.099868810035076,41.92615251900898,50.31970493780428,1,0,0.0,0,1.0,6,0,0,364.4765708292211,38,4.1,0.9,0.88,1.0,71,92.0,99.0,45.0,95.57142857142857,104.8,30.060256945326717
2019-05-17,2019,5,17,4,20,2,0,0,0,0,0,0,Summer,0,0.85,34.433493415327526,57.663110927003274,46.262844229983116,1,0,0.0,0,1.0,6,0,0,318.102475317196,38,4.4,1.0,0.88,1.0,71,71.0,74.0,113.0,91.57142857142857,105.66666666666667,31.36270153572655
2019-05-18,2019,5,18,5,20,2,1,0,0,0,0,1,Summer,0,0.85,35.35587696758865,3.2220685042921913,51.92266023796953,0,1,12.3,0,1.0,11,0,0,418.38119160919723,42,4.1,1.35,0.88,1.0,205,71.0,148.0,116.0,91.14285714285714,104.26666666666667,31.66190440381323
2019-05-19,2019,5,19,6,20,2,1,0,0,0,0,0,Summer,0,0.85,37.627034434739336,12.423065589182333,47.22099163645336,0,0,0.0,0,1.0,9,0,0,409.01078888060187,42,4.3,1.25,0.88,1.0,109,205.0,117.0,141.0,99.28571428571429,107.23333333333333,50.46686796210734
2019-05-20,2019,5,20,0,21,2,0,0,0,0,0,0,Summer,0,0.85,33.53827136713209,79.25304426285942,50.50661478867881,1,0,0.0,0,1.0,10,0,0,374.2704860082563,38,3.9,0.85,0.88,1.0,79,109.0,83.0,160.0,98.14285714285714,106.16666666666667,50.08801776682262
2019-05-21,2019,5,21,1,21,2,0,0,0,0,0,0,Summer,0,0.85,36.45491986920826,13.210015849747624,47.33272655725064,0,0,0.0,0,1.0,8,0,0,406.4276928168358,38,3.8,0.82,0.88,1.0,94,79.0,56.0,131.0,97.57142857142857,103.46666666666667,50.31188442391846
2019-05-22,2019,5,22,2,21,2,0,0,0,0,0,0,Summer,0,0.85,38.614285508564855,39.83557750530425,51.73112878101374,1,0,0.0,0,1.0,10,0,0,337.6115675277371,39,4.1,0.88,0.88,1.0,75,94.0,92.0,77.0,103.0,102.23333333333333,47.02127178203512
2019-05-23,2019,5,23,3,21,2,0,0,0,0,0,0,Summer,0,0.85,32.78503353087754,17.770180938484998,47.611253180088895,0,0,0.0,0,1.0,6,0,0,327.020531783349,39,3.9,0.9,0.88,1.0,99,75.0,71.0,96.0,100.57142857142857,102.16666666666667,48.11048791707543
2019-05-24,2019,5,24,4,21,2,0,0,0,0,0,0,Summer,0,0.85,36.36926771706461,9.410632425607284,44.51042376778548,0,0,0.0,0,1.0,7,0,0,384.86810342395256,39,4.1,1.0,0.88,1.0,102,99.0,71.0,80.0,104.57142857142857,102.26666666666667,46.3747673591907
2019-05-25,2019,5,25,5,21,2,1,0,0,0,0,0,Summer,0,0.85,36.519765588496846,6.731384381201519,56.36217360223441,0,0,0.0,0,1.0,9,0,0,420.3805425571874,41,4.0,1.35,0.88,1.0,154,102.0,205.0,82.0,109.0,103.0,44.05678154382149
2019-05-26,2019,5,26,6,21,2,1,0,0,0,0,0,Summer,0,0.85,37.56364574355462,4.543611058167728,49.44518561139946,0,0,0.0,0,1.0,12,0,0,392.50678760714794,42,4.2,1.25,0.88,1.0,115,154.0,109.0,77.0,101.71428571428571,105.4,26.087763962659608
2019-05-27,2019,5,27,0,22,2,0,0,0,0,0,0,Summer,0,0.85,33.52609857824383,28.69274058433911,47.868722105022066,0,0,0.0,0,1.0,6,0,0,405.65831867823766,40,3.9,0.85,0.88,1.0,88,115.0,79.0,158.0,102.57142857142857,106.66666666666667,26.462912052261494
2019-05-28,2019,5,28,1,22,2,0,0,0,0,0,0,Summer,0,0.85,33.35908677383145,9.772820856047518,38.61847791730832,0,0,0.0,0,1.0,10,0,0,341.5102276064028,41,4.2,0.82,0.88,1.0,99,88.0,94.0,181.0,103.85714285714286,104.33333333333333,25.32079890411969
2019-05-29,2019,5,29,2,22,2,0,0,0,0,0,0,Summer,0,0.85,37.0438831312338,14.319125312281242,38.55846191268231,0,0,0.0,0,1.0,9,0,0,351.3109455022313,42,4.2,0.88,0.88,1.0,110,99.0,75.0,103.0,104.57142857142857,101.6,25.065628144647118
2019-05-30,2019,5,30,3,22,2,0,0,0,0,0,0,Summer,0,0.85,36.59396934646637,13.558294908178182,46.46357741070927,0,0,0.0,0,1.0,7,0,0,350.8489060333703,40,4.1,0.9,0.88,1.0,101,110.0,99.0,97.0,109.57142857142857,101.83333333333333,21.407608794205004
2019-05-31,2019,5,31,4,22,2,0,0,1,0,0,0,Summer,0,0.85,36.50098570069175,17.220859223471003,45.727605988841205,0,0,0.0,0,1.0,7,0,0,312.61624420406116,39,4.2,1.0,0.88,1.0,88,101.0,102.0,117.0,109.85714285714286,101.96666666666667,21.255811530250565
2019-06-01,2019,6,1,5,22,2,1,1,0,0,0,0,Monsoon,1,1.15,34.69289641899395,240.81177814957763,66.92938717495842,1,0,0.0,0,1.0,11,0,0,403.10341557945566,40,4.0,1.35,1.05,1.0,172,88.0,154.0,107.0,107.85714285714286,101.0,22.726112524499225
2019-06-02,2019,6,2,6,22,2,1,0,0,0,0,0,Monsoon,1,1.15,32.63995055684302,400.0,70.70491349806031,1,0,0.0,0,1.0,8,0,0,455.87040709593964,38,4.0,1.25,1.05,1.0,171,172.0,115.0,122.0,110.42857142857143,103.16666666666667,28.97618069413318
2019-06-03,2019,6,3,0,23,2,0,0,0,0,1,0,Monsoon,1,1.15,34.464507394322005,62.825584829840025,77.94313464021798,1,0,0.0,0,1.0,7,0,0,367.798732615047,38,3.9,0.85,1.05,1.0,143,171.0,88.0,128.0,118.42857142857143,104.8,37.05337205913095
2019-06-04,2019,6,4,1,23,2,0,0,0,0,1,0,Monsoon,1,1.15,34.586144946597365,210.89612902768238,73.47701237275149,1,0,0.0,0,1.0,8,0,0,351.24253705595726,42,4.5,0.82,1.05,1.0,147,143.0,99.0,119.0,126.28571428571429,105.3,35.31625822816025
2019-06-05,2019,6,5,2,23,2,0,0,0,1,1,0,Monsoon,1,1.15,32.571297163947264,173.53948758031035,64.29495745123631,1,0,0.0,0,1.0,11,0,0,423.52930875337324,41,4.3,0.88,1.05,1.0,196,147.0,110.0,76.0,133.14285714285714,106.23333333333333,33.761065205492585
2019-06-06,2019,6,6,3,23,2,0,0,0,0,1,0,Monsoon,1,1.15,37.731549022289514,102.26529550135953,69.44245586428528,1,0,0.0,0,1.0,6,0,0,363.23468113625404,39,4.3,0.9,1.05,1.0,152,196.0,101.0,58.0,145.42857142857142,110.23333333333333,39.152935789700045
2019-06-07,2019,6,7,4,23,2,0,0,0,0,1,0,Monsoon,1,1.15,34.94766584182358,374.95651982375216,65.97516759573719,1,0,0.0,0,1.0,9,0,0,379.9906651395674,42,4.3,1.0,1.05,1.0,131,152.0,88.0,91.0,152.71428571428572,113.36666666666666,33.90041438150995
2019-06-08,2019,6,8,5,23,2,1,0,0,0,0,0,Monsoon,1,1.15,31.617393005594703,26.848424604534017,68.06150041795719,0,0,0.0,0,1.0,12,0,0,424.3695532355901,39,4.0,1.35,1.05,1.0,205,131.0,172.0,99.0,158.85714285714286,114.7,22.041087173946586
2019-06-09,2019,6,9,6,23,2,1,0,0,0,0,0,Monsoon,1,1.15,35.31310721726766,13.884891338371741,67.93192167185178,0,0,0.0,0,1.0,8,0,0,386.7254055271208,38,3.9,1.25,1.05,1.0,203,205.0,171.0,74.0,163.57142857142858,118.23333333333333,28.034842267299606
2019-06-10,2019,6,10,0,24,2,0,0,0,0,0,0,Monsoon,1,1.15,32.050636659545354,230.86658290713433,67.61177208697997,1,0,0.0,0,1.0,10,0,0,362.9912637644046,41,4.0,0.85,1.05,1.0,104,203.0,143.0,148.0,168.14285714285714,122.53333333333333,31.803713469910658
2019-06-11,2019,6,11,1,24,2,0,0,0,0,0,0,Monsoon,1,1.15,35.57416920748491,69.39617543369718,63.72432314013302,1,0,0.0,0,1.0,6,0,0,369.19758964593115,41,4.2,0.82,1.05,1.0,95,104.0,147.0,117.0,162.57142857142858,121.06666666666666,39.441336787931455
2019-06-12,2019,6,12,2,24,2,0,0,0,0,0,0,Monsoon,1,1.15,36.31719115801481,225.25365732391117,69.36172659240906,1,0,0.0,0,1.0,8,0,0,309.7122004989209,38,4.1,0.88,1.05,1.0,113,95.0,196.0,83.0,155.14285714285714,120.33333333333333,47.02987905374108
2019-06-13,2019,6,13,3,24,2,0,0,0,0,0,0,Monsoon,1,1.15,32.35863536329658,268.29238071445405,67.19696181576344,1,0,0.0,0,1.0,9,0,0,356.7292216473478,40,3.8,0.9,1.05,1.0,126,113.0,152.0,56.0,143.28571428571428,121.33333333333333,45.448558047218846
2019-06-14,2019,6,14,4,24,2,0,0,0,0,0,0,Monsoon,1,1.15,35.92675225848864,7.739194642510008,55.35275654998866,0,0,0.0,0,1.0,8,0,0,263.5478445479055,41,4.2,1.0,1.05,1.0,144,126.0,131.0,92.0,139.57142857142858,123.66666666666667,45.67952547497665
2019-06-15,2019,6,15,5,24,2,1,0,0,0,0,0,Monsoon,1,1.15,34.825561853873,257.9473905684388,80.26486012250831,1,1,29.1,0,1.0,11,0,0,361.1013483928474,40,3.9,1.35,1.05,1.0,232,144.0,205.0,71.0,141.42857142857142,125.4,45.53700745129219
2019-06-16,2019,6,16,6,24,2,1,0,0,0,0,0,Monsoon,1,1.15,35.64412031998898,71.37424784021097,75.44384827108335,1,0,0.0,0,1.0,12,0,0,426.4137221825073,39,4.0,1.25,1.05,1.0,174,232.0,203.0,71.0,145.28571428571428,130.76666666666668,52.43953434103657
2019-06-17,2019,6,17,0,25,2,0,0,0,0,0,0,Monsoon,1,1.15,37.7935859653079,85.7079489895327,68.11849637537502,1,0,0.0,0,1.0,6,0,0,379.9018450314584,41,4.4,0.85,1.05,1.0,126,174.0,104.0,205.0,141.14285714285714,134.2,48.0847466161864
2019-06-18,2019,6,18,1,25,2,0,0,0,0,0,0,Monsoon,1,1.15,33.50922376799426,118.21019905023626,70.094095248703,1,0,0.0,0,1.0,7,0,0,334.1981259132173,38,4.1,0.82,1.05,1.0,104,126.0,95.0,109.0,144.28571428571428,131.56666666666666,45.92281308788426
2019-06-19,2019,6,19,2,25,2,0,0,0,0,0,0,Monsoon,1,1.15,32.49252767128502,313.0648751477731,64.14172826341219,1,0,0.0,0,1.0,7,0,0,362.3618734009614,40,4.3,0.88,1.05,1.0,118,104.0,113.0,79.0,145.57142857142858,131.4,44.41417620106264
2019-06-20,2019,6,20,3,25,2,0,0,0,0,0,0,Monsoon,1,1.15,32.22097114074895,2.316140323870301,78.47861438905433,0,0,0.0,0,1.0,9,0,0,406.95815382164665,39,4.2,0.9,1.05,1.0,146,118.0,126.0,94.0,146.28571428571428,132.7,43.83953423457819
2019-06-21,2019,6,21,4,25,2,0,0,0,0,0,0,Monsoon,1,1.15,32.368379430069126,77.7449476725388,79.48644347386556,1,0,0.0,0,1.0,9,0,0,406.55078593165035,39,3.9,1.0,1.05,1.0,133,146.0,144.0,75.0,149.14285714285714,134.43333333333334,42.939603209735346
2019-06-22,2019,6,22,5,25,2,1,0,0,0,0,0,Monsoon,1,1.15,33.84579658117179,139.66339177603902,70.78346864123262,1,0,0.0,0,1.0,10,0,0,398.83309203093756,41,4.2,1.35,1.05,1.0,200,133.0,232.0,99.0,147.57142857142858,136.36666666666667,43.358417648161144
2019-06-23,2019,6,23,6,25,2,1,0,0,0,0,0,Monsoon,1,1.15,34.68230394963329,153.92165010541254,75.11765322092673,1,0,0.0,0,1.0,9,0,0,405.5727852291824,41,4.1,1.25,1.05,1.0,186,200.0,174.0,102.0,143.0,139.73333333333332,33.550956270524665
2019-06-24,2019,6,24,0,26,2,0,0,0,0,0,0,Monsoon,1,1.15,34.55338159866004,141.52627988533294,70.87643389466962,1,0,0.0,0,1.0,8,0,0,394.43644578937733,42,3.9,0.85,1.05,1.0,109,186.0,126.0,154.0,144.71428571428572,142.53333333333333,35.64039976260208
2019-06-25,2019,6,25,1,26,2,0,0,0,0,0,0,Monsoon,1,1.15,35.65436649807205,17.32475467143712,63.31637280562035,0,0,0.0,0,1.0,10,0,0,289.967919389513,42,3.9,0.82,1.05,1.0,137,109.0,104.0,115.0,142.28571428571428,141.03333333333333,37.650649776217946
2019-06-26,2019,6,26,2,26,2,0,0,0,0,0,0,Monsoon,1,1.15,34.02600378375581,42.69742455717289,67.94088315518171,1,0,0.0,0,1.0,7,0,0,337.07697029291904,41,4.2,0.88,1.05,1.0,107,137.0,118.0,88.0,147.0,141.76666666666668,33.94112549695415
2019-06-27,2019,6,27,3,26,2,0,0,0,0,0,0,Monsoon,1,1.15,36.907068154314636,53.31385468912016,70.65963983385979,1,0,0.0,0,1.0,10,0,0,403.42281822147027,42,4.4,0.9,1.05,1.0,132,107.0,146.0,99.0,145.42857142857142,142.4,35.71580949130285
2019-06-28,2019,6,28,4,26,2,0,0,0,0,0,0,Monsoon,1,1.15,33.470686333524085,195.82485153438256,67.72726140628278,1,0,0.0,0,1.0,6,0,0,389.00802166739066,38,3.9,1.0,1.05,1.0,137,132.0,133.0,110.0,143.42857142857142,143.5,36.06871748416309
2019-06-29,2019,6,29,5,26,2,1,0,0,0,0,0,Monsoon,1,1.15,39.44033833317924,39.21397790119584,68.90673361282482,1,0,0.0,0,1.0,10,0,0,414.77055110599616,38,4.0,1.35,1.05,1.0,186,137.0,200.0,101.0,144.0,144.4,35.90728802532049
2019-06-30,2019,6,30,6,26,2,1,0,1,0,0,0,Monsoon,1,1.15,35.25133469553001,28.393810948349827,69.54300221245443,0,1,13.7,0,1.0,11,0,0,312.3667037867752,42,4.2,1.25,1.05,1.0,242,186.0,186.0,88.0,142.0,147.23333333333332,32.49615361854371
2019-07-01,2019,7,1,0,27,3,0,1,0,0,0,0,Monsoon,1,1.15,28.285684887167434,400.0,84.59560751067269,1,0,0.0,1,1.0,7,0,0,348.00359067835353,41,3.9,0.85,1.1,1.0,127,242.0,109.0,172.0,150.0,152.36666666666667,48.221710186733574
2019-07-02,2019,7,2,1,27,3,0,0,0,0,0,0,Monsoon,1,1.15,27.858215003877774,1.7805595344570473,85.26129245248741,0,0,0.0,1,1.0006666666666666,8,0,0,326.4033841500027,38,4.5,0.82,1.1,1.0,151,127.0,137.0,171.0,152.57142857142858,150.86666666666667,46.10443631169389
2019-07-03,2019,7,3,2,27,3,0,0,0,0,0,0,Monsoon,1,1.15,30.96494483048637,400.0,79.69697466801699,1,0,0.0,1,1.0013333333333334,9,0,0,363.24155611268856,39,4.0,0.88,1.1,1.0,132,151.0,107.0,143.0,154.57142857142858,150.2,45.61745697594695
2019-07-04,2019,7,4,3,27,3,0,0,0,0,0,0,Monsoon,1,1.15,29.5530744293483,225.90997088735065,81.41491925436031,1,0,0.0,1,1.002,6,0,0,317.6261326082048,41,4.0,0.9,1.1,1.0,137,132.0,132.0,147.0,158.14285714285714,149.83333333333334,42.11661814307405
